Date Time, Water Level, Sigma, O, F, R, L, Quality 
2017-01-24 00:42,0.462,0.106,0,0,0,0,v
2017-01-24 00:48,0.502,0.116,0,0,0,0,v
2017-01-24 00:54,0.534,0.122,0,0,0,0,v
2017-01-24 01:00,0.567,0.116,0,0,0,0,v
2017-01-24 01:06,0.573,0.116,0,0,0,0,v
2017-01-24 01:12,0.555,0.083,0,0,0,0,v
2017-01-24 01:18,0.644,0.101,0,0,0,0,v
2017-01-24 01:24,0.680,0.098,0,0,0,0,v
2017-01-24 01:30,0.679,0.130,0,0,0,0,v
2017-01-24 01:36,0.715,0.099,0,0,0,0,v
2017-01-24 01:42,0.730,0.154,0,0,0,0,v
2017-01-24 01:48,0.783,0.118,0,0,0,0,v
2017-01-24 01:54,0.756,0.098,0,0,0,0,v
2017-01-24 02:00,0.747,0.124,0,0,0,0,v
2017-01-24 02:06,0.881,0.127,0,0,0,0,v
2017-01-24 02:12,0.850,0.144,0,0,0,0,v
2017-01-24 02:18,0.882,0.082,0,0,0,0,v
2017-01-24 02:24,0.885,0.115,0,0,0,0,v
2017-01-24 02:30,0.911,0.112,0,0,0,0,v
2017-01-24 02:36,0.979,0.153,0,0,0,0,v
2017-01-24 02:42,0.983,0.184,0,0,0,0,v
2017-01-24 02:48,0.919,0.108,0,0,0,0,v
2017-01-24 02:54,0.940,0.115,0,0,0,0,v
2017-01-24 03:00,1.029,0.131,0,0,0,0,v
2017-01-24 03:06,1.001,0.109,0,0,0,0,v
2017-01-24 03:12,1.027,0.090,0,0,0,0,v
2017-01-24 03:18,1.147,0.092,0,0,0,0,v
2017-01-24 03:24,1.057,0.128,0,0,0,0,v
2017-01-24 03:30,1.061,0.142,0,0,0,0,v
2017-01-24 03:36,1.077,0.109,0,0,0,0,v
2017-01-24 03:42,1.190,0.145,0,0,0,0,v
2017-01-24 03:48,1.102,0.102,0,0,0,0,v
2017-01-24 03:54,1.216,0.114,0,0,1,0,v
2017-01-24 04:00,1.133,0.101,0,0,1,0,v
2017-01-24 04:06,1.126,0.191,0,0,0,0,v
2017-01-24 04:12,1.134,0.113,0,0,0,0,v
2017-01-24 04:18,1.214,0.124,0,0,0,0,v
2017-01-24 04:24,1.106,0.123,0,0,0,0,v
2017-01-24 04:30,1.233,0.082,0,0,1,0,v
2017-01-24 04:36,1.113,0.153,0,0,1,0,v
2017-01-24 04:42,1.225,0.139,0,0,1,0,v
2017-01-24 04:48,1.278,0.158,0,0,0,0,v
2017-01-24 04:54,1.205,0.140,0,0,0,0,v
2017-01-24 05:00,1.172,0.103,0,0,0,0,v
2017-01-24 05:06,1.208,0.158,0,0,0,0,v
2017-01-24 05:12,1.243,0.104,0,0,0,0,v
2017-01-24 05:18,1.171,0.131,0,0,0,0,v
2017-01-24 05:24,1.172,0.100,0,0,0,0,v
2017-01-24 05:30,1.178,0.076,0,0,0,0,v
2017-01-24 05:36,1.186,0.121,0,0,0,0,v
2017-01-24 05:42,1.176,0.106,0,0,0,0,v
2017-01-24 05:48,1.194,0.102,0,0,0,0,v
2017-01-24 05:54,1.166,0.125,0,0,0,0,v
2017-01-24 06:00,1.224,0.105,0,0,0,0,v
2017-01-24 06:06,1.144,0.105,0,0,0,0,v
2017-01-24 06:12,1.164,0.108,0,0,0,0,v
2017-01-24 06:18,1.088,0.102,0,0,0,0,v
2017-01-24 06:24,1.170,0.114,0,0,0,0,v
2017-01-24 06:30,1.143,0.109,0,0,0,0,v
2017-01-24 06:36,1.184,0.166,0,0,0,0,v
2017-01-24 06:42,1.099,0.102,0,0,0,0,v
2017-01-24 06:48,1.125,0.109,0,0,0,0,v
2017-01-24 06:54,1.133,0.149,0,0,0,0,v
2017-01-24 07:00,1.059,0.126,0,0,0,0,v
2017-01-24 07:06,1.144,0.094,0,0,0,0,v
2017-01-24 07:12,0.983,0.152,0,0,1,0,v
2017-01-24 07:18,1.159,0.130,0,0,1,0,v
2017-01-24 07:24,1.038,0.098,0,0,1,0,v
2017-01-24 07:30,1.129,0.130,0,0,1,0,v
2017-01-24 07:36,1.035,0.130,0,0,1,0,v
2017-01-24 07:42,0.989,0.124,0,0,0,0,v
2017-01-24 07:48,1.023,0.142,0,0,0,0,v
2017-01-24 07:54,1.028,0.140,0,0,0,0,v
2017-01-24 08:00,0.962,0.130,0,0,0,0,v
2017-01-24 08:06,1.010,0.142,0,0,0,0,v
2017-01-24 08:12,1.005,0.119,0,0,0,0,v
2017-01-24 08:18,1.039,0.148,0,0,0,0,v
2017-01-24 08:24,1.003,0.156,0,0,0,0,v
2017-01-24 08:30,0.958,0.134,0,0,0,0,v
2017-01-24 08:36,1.002,0.123,0,0,0,0,v
2017-01-24 08:42,1.005,0.141,0,0,0,0,v
2017-01-24 08:48,0.920,0.131,0,0,0,0,v
2017-01-24 08:54,0.898,0.110,0,0,0,0,v
2017-01-24 09:00,0.897,0.098,0,0,0,0,v
2017-01-24 09:06,0.894,0.123,0,0,0,0,v
2017-01-24 09:12,0.988,0.116,0,0,0,0,v
2017-01-24 09:18,0.985,0.152,0,0,0,0,v
2017-01-24 09:24,0.888,0.144,0,0,0,0,v
2017-01-24 09:30,0.997,0.115,0,0,0,0,v
2017-01-24 09:36,0.971,0.143,0,0,0,0,v
2017-01-24 09:42,0.873,0.136,0,0,0,0,v
2017-01-24 09:48,0.963,0.155,0,0,0,0,v
2017-01-24 09:54,0.940,0.140,0,0,0,0,v
2017-01-24 10:00,1.001,0.160,0,0,0,0,v
2017-01-24 10:06,0.986,0.140,0,0,0,0,v
2017-01-24 10:12,1.036,0.127,0,0,0,0,v
2017-01-24 10:18,0.951,0.150,0,0,0,0,v
2017-01-24 10:24,1.006,0.126,0,0,0,0,v
2017-01-24 10:30,0.953,0.121,0,0,0,0,v
2017-01-24 10:36,1.049,0.174,0,0,0,0,v
2017-01-24 10:42,1.015,0.115,0,0,0,0,v
2017-01-24 10:48,1.017,0.133,0,0,0,0,v
2017-01-24 10:54,1.038,0.142,0,0,0,0,v
2017-01-24 11:00,1.024,0.119,0,0,0,0,v
2017-01-24 11:06,1.048,0.112,0,0,0,0,v
2017-01-24 11:12,0.994,0.144,0,0,0,0,v
2017-01-24 11:18,1.188,0.086,0,0,0,0,v
2017-01-24 11:24,1.068,0.100,0,0,1,0,v
2017-01-24 11:30,1.116,0.124,0,0,1,0,v
2017-01-24 11:36,1.198,0.101,0,0,0,0,v
2017-01-24 11:42,1.184,0.154,0,0,0,0,v
2017-01-24 11:48,1.207,0.141,0,0,0,0,v
2017-01-24 11:54,1.155,0.110,0,0,0,0,v
2017-01-24 12:00,1.247,0.163,0,0,0,0,v
2017-01-24 12:06,1.251,0.162,0,0,0,0,v
2017-01-24 12:12,1.299,0.112,0,0,0,0,v
2017-01-24 12:18,1.282,0.115,0,0,0,0,v
2017-01-24 12:24,1.268,0.127,0,0,0,0,v
2017-01-24 12:30,1.342,0.117,0,0,0,0,v
2017-01-24 12:36,1.363,0.174,0,0,0,0,v
2017-01-24 12:42,1.423,0.147,0,0,0,0,v
2017-01-24 12:48,1.441,0.174,0,0,0,0,v
2017-01-24 12:54,1.407,0.166,0,0,0,0,v
2017-01-24 13:00,1.474,0.192,0,0,0,0,v
2017-01-24 13:06,1.446,0.151,0,0,0,0,v
2017-01-24 13:12,1.502,0.110,0,0,0,0,v
2017-01-24 13:18,1.488,0.136,0,0,0,0,v
2017-01-24 13:24,1.562,0.130,0,0,0,0,v
2017-01-24 13:30,1.529,0.236,0,0,0,0,v
2017-01-24 13:36,1.581,0.136,0,0,0,0,v
2017-01-24 13:42,1.661,0.149,0,0,0,0,v
2017-01-24 13:48,1.678,0.131,0,0,0,0,v
2017-01-24 13:54,1.655,0.128,0,0,0,0,v
2017-01-24 14:00,1.662,0.121,0,0,0,0,v
2017-01-24 14:06,1.676,0.168,0,0,0,0,v
2017-01-24 14:12,1.743,0.155,0,0,0,0,v
2017-01-24 14:18,1.669,0.110,0,0,0,0,v
2017-01-24 14:24,1.758,0.110,0,0,0,0,v
2017-01-24 14:30,1.690,0.156,0,0,0,0,v
2017-01-24 14:36,1.731,0.144,0,0,0,0,v
2017-01-24 14:42,1.785,0.127,0,0,0,0,v
2017-01-24 14:48,1.722,0.117,0,0,0,0,v
2017-01-24 14:54,1.732,0.184,0,0,0,0,v
2017-01-24 15:00,1.717,0.164,0,0,0,0,v
2017-01-24 15:06,1.840,0.153,0,0,0,0,v
2017-01-24 15:12,1.772,0.189,0,0,0,0,v
2017-01-24 15:18,1.759,0.096,0,0,0,0,v
2017-01-24 15:24,1.745,0.123,0,0,0,0,v
2017-01-24 15:30,1.812,0.145,0,0,0,0,v
2017-01-24 15:36,1.791,0.121,0,0,0,0,v
2017-01-24 15:42,1.798,0.193,0,0,0,0,v
2017-01-24 15:48,1.756,0.137,0,0,0,0,v
2017-01-24 15:54,1.731,0.151,0,0,0,0,v
2017-01-24 16:00,1.734,0.179,0,0,0,0,v
2017-01-24 16:06,1.745,0.116,0,0,0,0,v
2017-01-24 16:12,1.758,0.099,0,0,0,0,v
2017-01-24 16:18,1.731,0.127,0,0,0,0,v
2017-01-24 16:24,1.707,0.185,0,0,0,0,v
2017-01-24 16:30,1.678,0.144,0,0,0,0,v
2017-01-24 16:36,1.689,0.174,0,0,0,0,v
2017-01-24 16:42,1.707,0.137,0,0,0,0,v
2017-01-24 16:48,1.700,0.167,0,0,0,0,v
2017-01-24 16:54,1.667,0.113,0,0,0,0,v
2017-01-24 17:00,1.662,0.147,0,0,0,0,v
2017-01-24 17:06,1.582,0.165,0,0,0,0,v
2017-01-24 17:12,1.562,0.167,0,0,0,0,v
2017-01-24 17:18,1.562,0.124,0,0,0,0,v
2017-01-24 17:24,1.568,0.143,0,0,0,0,v
2017-01-24 17:30,1.515,0.116,0,0,0,0,v
2017-01-24 17:36,1.572,0.115,0,0,0,0,v
2017-01-24 17:42,1.438,0.120,0,0,0,0,v
2017-01-24 17:48,1.462,0.113,0,0,0,0,v
2017-01-24 17:54,1.446,0.131,0,0,0,0,v
2017-01-24 18:00,1.437,0.189,0,0,0,0,v
2017-01-24 18:06,1.369,0.150,0,0,0,0,v
2017-01-24 18:12,1.296,0.105,0,0,0,0,v
2017-01-24 18:18,1.363,0.103,0,0,0,0,v
2017-01-24 18:24,1.271,0.102,0,0,0,0,v
2017-01-24 18:30,1.203,0.128,0,0,0,0,v
2017-01-24 18:36,1.228,0.114,0,0,0,0,v
2017-01-24 18:42,1.144,0.172,0,0,0,0,v
2017-01-24 18:48,1.096,0.144,0,0,0,0,v
2017-01-24 18:54,1.140,0.113,0,0,0,0,v
2017-01-24 19:00,1.094,0.113,0,0,0,0,v
2017-01-24 19:06,1.057,0.142,0,0,0,0,v
2017-01-24 19:12,0.957,0.129,0,0,0,0,v
2017-01-24 19:18,0.948,0.124,0,0,0,0,v
2017-01-24 19:24,0.902,0.113,0,0,0,0,v
2017-01-24 19:30,0.896,0.141,0,0,0,0,v
2017-01-24 19:36,0.807,0.109,0,0,0,0,v
2017-01-24 19:42,0.777,0.085,0,0,0,0,v
2017-01-24 19:48,0.747,0.124,0,0,0,0,v
2017-01-24 19:54,0.704,0.163,0,0,0,0,v
2017-01-24 20:00,0.616,0.122,0,0,0,0,v
2017-01-24 20:06,0.624,0.113,0,0,0,0,v
2017-01-24 20:12,0.628,0.103,0,0,0,0,v
2017-01-24 20:18,0.555,0.111,0,0,0,0,v
2017-01-24 20:24,0.554,0.127,0,0,0,0,v
2017-01-24 20:30,0.531,0.089,0,0,0,0,v
2017-01-24 20:36,0.487,0.098,0,0,0,0,v
2017-01-24 20:42,0.437,0.165,0,0,0,0,v
2017-01-24 20:48,0.472,0.107,0,0,0,0,v
2017-01-24 20:54,0.377,0.104,0,0,0,0,v
2017-01-24 21:00,0.378,0.102,0,0,0,0,v
2017-01-24 21:06,0.346,0.078,0,0,0,0,v
2017-01-24 21:12,0.301,0.072,0,0,0,0,v
2017-01-24 21:18,0.263,0.103,0,0,0,0,v
2017-01-24 21:24,0.282,0.087,0,0,0,0,v
2017-01-24 21:30,0.230,0.116,0,0,0,0,v
2017-01-24 21:36,0.204,0.101,0,0,0,0,v
2017-01-24 21:42,0.235,0.078,0,0,0,0,v
2017-01-24 21:48,0.164,0.071,0,0,0,0,v
2017-01-24 21:54,0.128,0.117,0,0,0,0,v
2017-01-24 22:00,0.135,0.112,0,0,0,0,v
2017-01-24 22:06,0.179,0.074,0,0,0,0,v
2017-01-24 22:12,0.160,0.093,0,0,0,0,v
2017-01-24 22:18,0.118,0.066,0,0,0,0,v
2017-01-24 22:24,0.135,0.102,0,0,0,0,v
2017-01-24 22:30,0.066,0.068,0,0,0,0,v
2017-01-24 22:36,0.050,0.071,0,0,0,0,v
2017-01-24 22:42,0.085,0.088,0,0,0,0,v
2017-01-24 22:48,0.081,0.083,0,0,0,0,v
2017-01-24 22:54,0.048,0.106,0,0,0,0,v
2017-01-24 23:00,0.106,0.088,0,0,0,0,v
2017-01-24 23:06,0.091,0.120,0,0,0,0,v
2017-01-24 23:12,0.141,0.078,0,0,0,0,v
2017-01-24 23:18,0.106,0.075,0,0,0,0,v
2017-01-24 23:24,0.030,0.104,0,0,0,0,v
2017-01-24 23:30,0.062,0.106,0,0,0,0,v
2017-01-24 23:36,0.107,0.088,0,0,0,0,v
2017-01-24 23:42,0.119,0.066,0,0,0,0,v
2017-01-24 23:48,0.076,0.084,0,0,0,0,v
2017-01-24 23:54,0.152,0.097,0,0,0,0,v
2017-01-25 00:00,0.101,0.095,0,0,0,0,v
2017-01-25 00:06,0.216,0.091,0,0,0,0,v
2017-01-25 00:12,0.194,0.084,0,0,0,0,v
2017-01-25 00:18,0.174,0.072,0,0,0,0,v
2017-01-25 00:24,0.241,0.088,0,0,0,0,v
2017-01-25 00:30,0.243,0.104,0,0,0,0,v
2017-01-25 00:36,0.223,0.090,0,0,0,0,v
2017-01-25 00:42,0.271,0.112,0,0,0,0,v
2017-01-25 00:48,0.280,0.083,0,0,0,0,v
2017-01-25 00:54,0.258,0.088,0,0,0,0,v
2017-01-25 01:00,0.297,0.079,0,0,0,0,v
2017-01-25 01:06,0.321,0.092,0,0,0,0,v
2017-01-25 01:12,0.387,0.112,0,0,0,0,v
2017-01-25 01:18,0.381,0.065,0,0,0,0,v
2017-01-25 01:24,0.413,0.094,0,0,0,0,v
2017-01-25 01:30,0.410,0.092,0,0,0,0,v
2017-01-25 01:36,0.451,0.086,0,0,0,0,v
2017-01-25 01:42,0.494,0.064,0,0,0,0,v
2017-01-25 01:48,0.521,0.084,0,0,0,0,v
2017-01-25 01:54,0.542,0.080,0,0,0,0,v
2017-01-25 02:00,0.540,0.115,0,0,0,0,v
2017-01-25 02:06,0.579,0.083,0,0,0,0,v
2017-01-25 02:12,0.606,0.087,0,0,0,0,v
2017-01-25 02:18,0.633,0.061,0,0,0,0,v
2017-01-25 02:24,0.684,0.088,0,0,0,0,v
2017-01-25 02:30,0.686,0.092,0,0,0,0,v
2017-01-25 02:36,0.767,0.103,0,0,0,0,v
2017-01-25 02:42,0.758,0.088,0,0,0,0,v
2017-01-25 02:48,0.783,0.082,0,0,0,0,v
2017-01-25 02:54,0.773,0.087,0,0,0,0,v
2017-01-25 03:00,0.818,0.087,0,0,0,0,v
2017-01-25 03:06,0.866,0.084,0,0,0,0,v
2017-01-25 03:12,0.848,0.084,0,0,0,0,v
2017-01-25 03:18,0.924,0.077,0,0,0,0,v
2017-01-25 03:24,0.936,0.085,0,0,0,0,v
2017-01-25 03:30,0.917,0.107,0,0,0,0,v
2017-01-25 03:36,0.971,0.090,0,0,0,0,v
2017-01-25 03:42,0.975,0.078,0,0,0,0,v
2017-01-25 03:48,1.013,0.068,0,0,0,0,v
2017-01-25 03:54,1.017,0.085,0,0,0,0,v
2017-01-25 04:00,0.996,0.083,0,0,0,0,v
2017-01-25 04:06,1.040,0.099,0,0,0,0,v
2017-01-25 04:12,1.040,0.087,0,0,0,0,v
2017-01-25 04:18,1.075,0.074,0,0,0,0,v
2017-01-25 04:24,1.079,0.082,0,0,0,0,v
2017-01-25 04:30,1.107,0.087,0,0,0,0,v
2017-01-25 04:36,1.136,0.063,0,0,0,0,v
2017-01-25 04:42,1.102,0.074,0,0,0,0,v
2017-01-25 04:48,1.135,0.077,0,0,0,0,v
2017-01-25 04:54,1.142,0.059,0,0,0,0,v
2017-01-25 05:00,1.156,0.089,0,0,0,0,v
2017-01-25 05:06,1.170,0.093,0,0,0,0,v
2017-01-25 05:12,1.147,0.086,0,0,0,0,v
2017-01-25 05:18,1.155,0.073,0,0,0,0,v
2017-01-25 05:24,1.141,0.083,0,0,0,0,v
2017-01-25 05:30,1.198,0.069,0,0,0,0,v
2017-01-25 05:36,1.157,0.069,0,0,0,0,v
2017-01-25 05:42,1.167,0.079,0,0,0,0,v
2017-01-25 05:48,1.172,0.104,0,0,0,0,v
2017-01-25 05:54,1.157,0.084,0,0,0,0,v
2017-01-25 06:00,1.175,0.087,0,0,0,0,v
2017-01-25 06:06,1.165,0.080,0,0,0,0,v
2017-01-25 06:12,1.152,0.087,0,0,0,0,v
2017-01-25 06:18,1.177,0.086,0,0,0,0,v
2017-01-25 06:24,1.161,0.090,0,0,0,0,v
2017-01-25 06:30,1.145,0.079,0,0,0,0,v
2017-01-25 06:36,1.123,0.072,0,0,0,0,v
2017-01-25 06:42,1.147,0.100,0,0,0,0,v
2017-01-25 06:48,1.154,0.082,0,0,0,0,v
2017-01-25 06:54,1.138,0.067,0,0,0,0,v
2017-01-25 07:00,1.099,0.067,0,0,0,0,v
2017-01-25 07:06,1.081,0.072,0,0,0,0,v
2017-01-25 07:12,1.059,0.074,0,0,0,0,v
2017-01-25 07:18,1.051,0.072,0,0,0,0,v
2017-01-25 07:24,1.077,0.058,0,0,0,0,v
2017-01-25 07:30,1.034,0.073,0,0,0,0,v
2017-01-25 07:36,1.022,0.077,0,0,0,0,v
2017-01-25 07:42,1.024,0.056,0,0,0,0,v
2017-01-25 07:48,0.979,0.068,0,0,0,0,v
2017-01-25 07:54,0.966,0.069,0,0,0,0,v
2017-01-25 08:00,0.998,0.071,0,0,0,0,v
2017-01-25 08:06,0.933,0.090,0,0,0,0,v
2017-01-25 08:12,0.977,0.074,0,0,0,0,v
2017-01-25 08:18,0.953,0.054,0,0,0,0,v
2017-01-25 08:24,0.923,0.056,0,0,0,0,v
2017-01-25 08:30,0.930,0.066,0,0,0,0,v
2017-01-25 08:36,0.915,0.078,0,0,0,0,v
2017-01-25 08:42,0.921,0.071,0,0,0,0,v
2017-01-25 08:48,0.910,0.079,0,0,0,0,v
2017-01-25 08:54,0.887,0.067,0,0,0,0,v
2017-01-25 09:00,0.859,0.065,0,0,0,0,v
2017-01-25 09:06,0.823,0.096,0,0,0,0,v
2017-01-25 09:12,0.868,0.070,0,0,0,0,v
2017-01-25 09:18,0.868,0.101,0,0,0,0,v
2017-01-25 09:24,0.848,0.085,0,0,0,0,v
2017-01-25 09:30,0.828,0.083,0,0,0,0,v
2017-01-25 09:36,0.826,0.055,0,0,0,0,v
2017-01-25 09:42,0.802,0.082,0,0,0,0,v
2017-01-25 09:48,0.824,0.071,0,0,0,0,v
2017-01-25 09:54,0.810,0.081,0,0,0,0,v
2017-01-25 10:00,0.814,0.078,0,0,0,0,v
2017-01-25 10:06,0.839,0.061,0,0,0,0,v
2017-01-25 10:12,0.796,0.054,0,0,0,0,v
2017-01-25 10:18,0.810,0.061,0,0,0,0,v
2017-01-25 10:24,0.848,0.062,0,0,0,0,v
2017-01-25 10:30,0.857,0.072,0,0,0,0,v
2017-01-25 10:36,0.824,0.071,0,0,0,0,v
2017-01-25 10:42,0.886,0.072,0,0,0,0,v
2017-01-25 10:48,0.819,0.075,0,0,0,0,v
2017-01-25 10:54,0.824,0.065,0,0,0,0,v
2017-01-25 11:00,0.850,0.066,0,0,0,0,v
2017-01-25 11:06,0.866,0.079,0,0,0,0,v
2017-01-25 11:12,0.903,0.081,0,0,0,0,v
2017-01-25 11:18,0.892,0.065,0,0,0,0,v
2017-01-25 11:24,0.891,0.075,0,0,0,0,v
2017-01-25 11:30,0.901,0.080,0,0,0,0,v
2017-01-25 11:36,0.942,0.063,0,0,0,0,v
2017-01-25 11:42,0.969,0.066,0,0,0,0,v
2017-01-25 11:48,0.974,0.076,0,0,0,0,v
2017-01-25 11:54,1.000,0.082,0,0,0,0,v
2017-01-25 12:00,1.005,0.060,0,0,0,0,v
2017-01-25 12:06,1.013,0.093,0,0,0,0,v
2017-01-25 12:12,1.046,0.068,0,0,0,0,v
2017-01-25 12:18,1.068,0.087,0,0,0,0,v
2017-01-25 12:24,1.114,0.083,0,0,0,0,v
2017-01-25 12:30,1.093,0.068,0,0,0,0,v
2017-01-25 12:36,1.123,0.076,0,0,0,0,v
2017-01-25 12:42,1.152,0.058,0,0,0,0,v
2017-01-25 12:48,1.150,0.060,0,0,0,0,v
2017-01-25 12:54,1.194,0.069,0,0,0,0,v
2017-01-25 13:00,1.217,0.060,0,0,0,0,v
2017-01-25 13:06,1.252,0.065,0,0,0,0,v
2017-01-25 13:12,1.280,0.080,0,0,0,0,v
2017-01-25 13:18,1.280,0.070,0,0,0,0,v
2017-01-25 13:24,1.336,0.066,0,0,0,0,v
2017-01-25 13:30,1.345,0.074,0,0,0,0,v
2017-01-25 13:36,1.345,0.055,0,0,0,0,v
2017-01-25 13:42,1.382,0.068,0,0,0,0,v
2017-01-25 13:48,1.404,0.074,0,0,0,0,v
2017-01-25 13:54,1.416,0.058,0,0,0,0,v
2017-01-25 14:00,1.441,0.065,0,0,0,0,v
2017-01-25 14:06,1.468,0.070,0,0,0,0,v
2017-01-25 14:12,1.508,0.074,0,0,0,0,v
2017-01-25 14:18,1.506,0.089,0,0,0,0,v
2017-01-25 14:24,1.538,0.070,0,0,0,0,v
2017-01-25 14:30,1.544,0.069,0,0,0,0,v
2017-01-25 14:36,1.546,0.065,0,0,0,0,v
2017-01-25 14:42,1.580,0.075,0,0,0,0,v
2017-01-25 14:48,1.593,0.060,0,0,0,0,v
2017-01-25 14:54,1.606,0.058,0,0,0,0,v
2017-01-25 15:00,1.643,0.062,0,0,0,0,v
2017-01-25 15:06,1.655,0.065,0,0,0,0,v
2017-01-25 15:12,1.666,0.077,0,0,0,0,v
2017-01-25 15:18,1.672,0.080,0,0,0,0,v
2017-01-25 15:24,1.678,0.073,0,0,0,0,v
2017-01-25 15:30,1.700,0.061,0,0,0,0,v
2017-01-25 15:36,1.705,0.069,0,0,0,0,v
2017-01-25 15:42,1.707,0.055,0,0,0,0,v
2017-01-25 15:48,1.703,0.083,0,0,0,0,v
2017-01-25 15:54,1.711,0.065,0,0,0,0,v
2017-01-25 16:00,1.717,0.076,0,0,0,0,v
2017-01-25 16:06,1.704,0.056,0,0,0,0,v
2017-01-25 16:12,1.733,0.049,0,0,0,0,v
2017-01-25 16:18,1.739,0.074,0,0,0,0,v
2017-01-25 16:24,1.742,0.065,0,0,0,0,v
2017-01-25 16:30,1.717,0.066,0,0,0,0,v
2017-01-25 16:36,1.703,0.067,0,0,0,0,v
2017-01-25 16:42,1.694,0.048,0,0,0,0,v
2017-01-25 16:48,1.684,0.064,0,0,0,0,v
2017-01-25 16:54,1.684,0.069,0,0,0,0,v
2017-01-25 17:00,1.697,0.065,0,0,0,0,v
2017-01-25 17:06,1.669,0.066,0,0,0,0,v
2017-01-25 17:12,1.650,0.062,0,0,0,0,v
2017-01-25 17:18,1.638,0.049,0,0,0,0,v
2017-01-25 17:24,1.631,0.090,0,0,0,0,v
2017-01-25 17:30,1.580,0.066,0,0,0,0,v
2017-01-25 17:36,1.560,0.063,0,0,0,0,v
2017-01-25 17:42,1.560,0.068,0,0,0,0,v
2017-01-25 17:48,1.542,0.078,0,0,0,0,v
2017-01-25 17:54,1.502,0.062,0,0,0,0,v
2017-01-25 18:00,1.483,0.050,0,0,0,0,v
2017-01-25 18:06,1.465,0.078,0,0,0,0,v
2017-01-25 18:12,1.422,0.052,0,0,0,0,v
2017-01-25 18:18,1.409,0.062,0,0,0,0,v
2017-01-25 18:24,1.363,0.066,0,0,0,0,v
2017-01-25 18:30,1.330,0.063,0,0,0,0,v
2017-01-25 18:36,1.277,0.055,0,0,0,0,v
2017-01-25 18:42,1.264,0.061,0,0,0,0,v
2017-01-25 18:48,1.230,0.068,0,0,0,0,v
2017-01-25 18:54,1.181,0.076,0,0,0,0,v
2017-01-25 19:00,1.157,0.043,0,0,0,0,v
2017-01-25 19:06,1.110,0.061,0,0,0,0,v
2017-01-25 19:12,1.091,0.075,0,0,0,0,v
2017-01-25 19:18,1.022,0.067,0,0,0,0,v
2017-01-25 19:24,0.982,0.053,0,0,0,0,v
2017-01-25 19:30,0.957,0.062,0,0,0,0,v
2017-01-25 19:36,0.939,0.056,0,0,0,0,v
2017-01-25 19:42,0.879,0.071,0,0,0,0,v
2017-01-25 19:48,0.844,0.059,0,0,0,0,v
2017-01-25 19:54,0.819,0.057,0,0,0,0,v
2017-01-25 20:00,0.761,0.062,0,0,0,0,v
2017-01-25 20:06,0.733,0.047,0,0,0,0,v
2017-01-25 20:12,0.705,0.042,0,0,0,0,v
2017-01-25 20:18,0.643,0.068,0,0,0,0,v
2017-01-25 20:24,0.601,0.048,0,0,0,0,v
2017-01-25 20:30,0.569,0.055,0,0,0,0,v
2017-01-25 20:36,0.561,0.041,0,0,0,0,v
2017-01-25 20:42,0.512,0.046,0,0,0,0,v
2017-01-25 20:48,0.474,0.065,0,0,0,0,v
2017-01-25 20:54,0.420,0.050,0,0,0,0,v
2017-01-25 21:00,0.399,0.045,0,0,0,0,v
2017-01-25 21:06,0.343,0.063,0,0,0,0,v
2017-01-25 21:12,0.327,0.056,0,0,0,0,v
2017-01-25 21:18,0.291,0.043,0,0,0,0,v
2017-01-25 21:24,0.255,0.057,0,0,0,0,v
2017-01-25 21:30,0.213,0.055,0,0,0,0,v
2017-01-25 21:36,0.195,0.042,0,0,0,0,v
2017-01-25 21:42,0.176,0.044,0,0,0,0,v
2017-01-25 21:48,0.146,0.047,0,0,0,0,v
2017-01-25 21:54,0.112,0.042,0,0,0,0,v
2017-01-25 22:00,0.098,0.041,0,0,0,0,v
2017-01-25 22:06,0.058,0.034,0,0,0,0,v
2017-01-25 22:12,0.015,0.039,0,0,0,0,v
2017-01-25 22:18,0.020,0.047,0,0,0,0,v
2017-01-25 22:24,0.024,0.051,0,0,0,0,v
2017-01-25 22:30,-0.013,0.049,0,0,0,0,v
2017-01-25 22:36,-0.038,0.037,0,0,0,0,v
2017-01-25 22:42,-0.046,0.036,0,0,0,0,v
2017-01-25 22:48,-0.071,0.044,0,0,0,0,v
2017-01-25 22:54,-0.067,0.044,0,0,0,0,v
2017-01-25 23:00,-0.056,0.041,0,0,0,0,v
2017-01-25 23:06,-0.082,0.034,0,0,0,0,v
2017-01-25 23:12,-0.101,0.053,0,0,0,0,v
2017-01-25 23:18,-0.102,0.037,0,0,0,0,v
2017-01-25 23:24,-0.107,0.046,0,0,0,0,v
2017-01-25 23:30,-0.082,0.040,0,0,0,0,v
2017-01-25 23:36,-0.083,0.039,0,0,0,0,v
2017-01-25 23:42,-0.085,0.038,0,0,0,0,v
2017-01-25 23:48,-0.101,0.034,0,0,0,0,v
2017-01-25 23:54,-0.097,0.042,0,0,0,0,v
2017-01-26 00:00,-0.099,0.050,0,0,0,0,v
2017-01-26 00:06,-0.073,0.045,0,0,0,0,v
2017-01-26 00:12,-0.040,0.041,0,0,0,0,v
2017-01-26 00:18,-0.047,0.032,0,0,0,0,v
2017-01-26 00:24,-0.045,0.041,0,0,0,0,v
2017-01-26 00:30,-0.038,0.041,0,0,0,0,v
2017-01-26 00:36,-0.003,0.033,0,0,0,0,v
2017-01-26 00:42,0.021,0.042,0,0,0,0,v
