anio,mes,dia,hora(utc),altura(mm)
2016,8,22,19,1523 
2016,8,22,20,1547 
2016,8,22,21,1415 
2016,8,22,22,1163 
2016,8,22,23,858 
2016,8,23,0,577 
2016,8,23,1,384 
2016,8,23,2,317 
2016,8,23,3,384 
2016,8,23,4,558 
2016,8,23,5,790 
2016,8,23,6,1015 
2016,8,23,7,1174 
2016,8,23,8,1227 
2016,8,23,9,1158 
2016,8,23,10,986 
2016,8,23,11,758 
2016,8,23,12,538 
2016,8,23,13,384 
2016,8,23,14,336 
2016,8,23,15,414 
2016,8,23,16,605 
2016,8,23,17,869 
2016,8,23,18,1151 
2016,8,23,19,1388 
2016,8,23,20,1526 
2016,8,23,21,1530 
2016,8,23,22,1399 
2016,8,23,23,1166 
2016,8,24,0,888 
2016,8,24,1,626 
2016,8,24,2,433 
2016,8,24,3,343 
2016,8,24,4,362 
2016,8,24,5,475 
2016,8,24,6,642 
2016,8,24,7,820 
2016,8,24,8,963 
2016,8,24,9,1034 
2016,8,24,10,1016 
2016,8,24,11,919 
2016,8,24,12,774 
2016,8,24,13,629 
2016,8,24,14,528 
2016,8,24,15,503 
2016,8,24,16,572 
2016,8,24,17,727 
2016,8,24,18,941 
2016,8,24,19,1175 
2016,8,24,20,1378 
2016,8,24,21,1502 
2016,8,24,22,1515 
2016,8,24,23,1410 
2016,8,25,0,1210 
2016,8,25,1,956 
2016,8,25,2,698 
2016,8,25,3,483 
2016,8,25,4,346 
2016,8,25,5,303 
2016,8,25,6,350 
2016,8,25,7,467 
2016,8,25,8,624 
2016,8,25,9,781 
2016,8,25,10,898 
2016,8,25,11,948 
2016,8,25,12,927 
2016,8,25,13,853 
2016,8,25,14,755 
2016,8,25,15,672 
2016,8,25,16,636 
2016,8,25,17,669 
2016,8,25,18,775 
2016,8,25,19,944 
2016,8,25,20,1148 
2016,8,25,21,1344 
2016,8,25,22,1482 
2016,8,25,23,1525 
2016,8,26,0,1458 
2016,8,26,1,1287 
2016,8,26,2,1040 
2016,8,26,3,763 
2016,8,26,4,505 
2016,8,26,5,309 
2016,8,26,6,205 
2016,8,26,7,202 
2016,8,26,8,298 
2016,8,26,9,466 
2016,8,26,10,664 
2016,8,26,11,842 
2016,8,26,12,959 
2016,8,26,13,998 
2016,8,26,14,963 
2016,8,26,15,876 
2016,8,26,16,777 
2016,8,26,17,704 
2016,8,26,18,690 
2016,8,26,19,755 
2016,8,26,20,899 
2016,8,26,21,1102 
2016,8,26,22,1317 
2016,8,26,23,1489 
2016,8,27,0,1572 
2016,8,27,1,1535 
2016,8,27,2,1372 
2016,8,27,3,1108 
2016,8,27,4,791 
2016,8,27,5,479 
2016,8,27,6,228 
2016,8,27,7,82 
2016,8,27,8,63 
2016,8,27,9,172 
2016,8,27,10,381 
2016,8,27,11,634 
2016,8,27,12,870 
2016,8,27,13,1037 
2016,8,27,14,1103 
2016,8,27,15,1068 
2016,8,27,16,956 
2016,8,27,17,815 
2016,8,27,18,696 
2016,8,27,19,645 
2016,8,27,20,692 
2016,8,27,21,842 
2016,8,27,22,1070 
2016,8,27,23,1323 
2016,8,28,0,1536 
2016,8,28,1,1648 
2016,8,28,2,1617 
2016,8,28,3,1434 
2016,8,28,4,1129 
2016,8,28,5,760 
2016,8,28,6,399 
2016,8,28,7,116 
2016,8,28,8,-38 
2016,8,28,9,-35 
2016,8,28,10,119 
2016,8,28,11,385 
2016,8,28,12,693 
2016,8,28,13,969 
2016,8,28,14,1151 
2016,8,28,15,1205 
2016,8,28,16,1132 
2016,8,28,17,970 
2016,8,28,18,779 
2016,8,28,19,624 
2016,8,28,20,560 
2016,8,28,21,620 
2016,8,28,22,804 
2016,8,28,23,1077 
2016,8,29,0,1373 
2016,8,29,1,1614 
2016,8,29,2,1728 
2016,8,29,3,1671 
2016,8,29,4,1441 
2016,8,29,5,1081 
2016,8,29,6,665 
2016,8,29,7,278 
2016,8,29,8,-2 
2016,8,29,9,-122 
2016,8,29,10,-64 
2016,8,29,11,156 
2016,8,29,12,481 
2016,8,29,13,826 
2016,8,29,14,1110 
2016,8,29,15,1268 
2016,8,29,16,1271 
2016,8,29,17,1135 
2016,8,29,18,914 
2016,8,29,19,683 
2016,8,29,20,517 
2016,8,29,21,471 
2016,8,29,22,572 
2016,8,29,23,809 
2016,8,30,0,1131 
2016,8,30,1,1457 
2016,8,30,2,1697 
2016,8,30,3,1779 
2016,8,30,4,1666 
2016,8,30,5,1374 
2016,8,30,6,963 
2016,8,30,7,522 
2016,8,30,8,145 
2016,8,30,9,-90 
2016,8,30,10,-142 
2016,8,30,11,-6 
2016,8,30,12,283 
2016,8,30,13,650 
2016,8,30,14,1003 
2016,8,30,15,1255 
2016,8,30,16,1352 
2016,8,30,17,1279 
2016,8,30,18,1072 
2016,8,30,19,802 
2016,8,30,20,556 
2016,8,30,21,410 
2016,8,30,22,411 
2016,8,30,23,571 
2016,8,31,0,864 
2016,8,31,1,1220 
2016,8,31,2,1546 
2016,8,31,3,1750 
2016,8,31,4,1769 
2016,8,31,5,1584 
2016,8,31,6,1232 
2016,8,31,7,792 
2016,8,31,8,363 
2016,8,31,9,38 
2016,8,31,10,-117 
2016,8,31,11,-79 
2016,8,31,12,138 
2016,8,31,13,480 
2016,8,31,14,861 
2016,8,31,15,1183 
2016,8,31,16,1368 
2016,8,31,17,1378 
2016,8,31,18,1222 
2016,8,31,19,955 
2016,8,31,20,663 
2016,8,31,21,433 
2016,8,31,22,334 
2016,8,31,23,399 
2016,9,1,0,621 
2016,9,1,1,956 
2016,9,1,2,1317 
2016,9,1,3,1606 
2016,9,1,4,1743 
2016,9,1,5,1683 
2016,9,1,6,1429 
2016,9,1,7,1039 
2016,9,1,8,606 
2016,9,1,9,229 
2016,9,1,10,-10 
2016,9,1,11,-66 
2016,9,1,12,63 
2016,9,1,13,346 
2016,9,1,14,713 
2016,9,1,15,1070 
2016,9,1,16,1325 
2016,9,1,17,1420 
2016,9,1,18,1339 
2016,9,1,19,1113 
2016,9,1,20,813 
2016,9,1,21,529 
2016,9,1,22,345 
2016,9,1,23,310 
2016,9,2,0,441 
2016,9,2,1,711 
2016,9,2,2,1057 
2016,9,2,3,1386 
2016,9,2,4,1609 
2016,9,2,5,1662 
2016,9,2,6,1524 
2016,9,2,7,1223 
2016,9,2,8,831 
2016,9,2,9,446 
2016,9,2,10,156 
2016,9,2,11,22 
2016,9,2,12,66 
2016,9,2,13,272 
2016,9,2,14,593 
2016,9,2,15,947 
2016,9,2,16,1243 
2016,9,2,17,1407 
2016,9,2,18,1406 
2016,9,2,19,1245 
2016,9,2,20,974 
2016,9,2,21,672 
2016,9,2,22,427 
2016,9,2,23,305 
2016,9,3,0,338 
2016,9,3,1,521 
2016,9,3,2,811 
2016,9,3,3,1134 
2016,9,3,4,1402 
2016,9,3,5,1541 
2016,9,3,6,1513 
2016,9,3,7,1319 
2016,9,3,8,1005 
2016,9,3,9,652 
2016,9,3,10,348 
2016,9,3,11,163 
2016,9,3,12,133 
2016,9,3,13,261 
2016,9,3,14,516 
2016,9,3,15,836 
2016,9,3,16,1140 
2016,9,3,17,1350 
2016,9,3,18,1419 
2016,9,3,19,1333 
2016,9,3,20,1118 
2016,9,3,21,835 
2016,9,3,22,562 
2016,9,3,23,374 
2016,9,4,0,317 
2016,9,4,1,405 
2016,9,4,2,615 
2016,9,4,3,892 
2016,9,4,4,1163 
2016,9,4,5,1352 
2016,9,4,6,1411 
2016,9,4,7,1322 
2016,9,4,8,1105 
2016,9,4,9,818 
2016,9,4,10,537 
2016,9,4,11,331 
2016,9,4,12,248 
2016,9,4,13,305 
2016,9,4,14,488 
2016,9,4,15,754 
2016,9,4,16,1037 
2016,9,4,17,1266 
2016,9,4,18,1386 
2016,9,4,19,1371 
2016,9,4,20,1227 
2016,9,4,21,991 
2016,9,4,22,725 
2016,9,4,23,501 
2016,9,5,0,374 
2016,9,5,1,370 
2016,9,5,2,488 
2016,9,5,3,693 
2016,9,5,4,928 
2016,9,5,5,1129 
2016,9,5,6,1243 
2016,9,5,7,1241 
2016,9,5,8,1124 
2016,9,5,9,923 
2016,9,5,10,694 
2016,9,5,11,500 
2016,9,5,12,390 
2016,9,5,13,391 
2016,9,5,14,506 
2016,9,5,15,708 
2016,9,5,16,949 
2016,9,5,17,1171 
2016,9,5,18,1320 
2016,9,5,19,1362 
2016,9,5,20,1290 
2016,9,5,21,1119 
2016,9,5,22,891 
2016,9,5,23,665 
2016,9,6,0,493 
2016,9,6,1,414 
2016,9,6,2,439 
2016,9,6,3,557 
2016,9,6,4,729 
2016,9,6,5,906 
2016,9,6,6,1041 
2016,9,6,7,1099 
2016,9,6,8,1068 
2016,9,6,9,958 
2016,9,6,10,802 
2016,9,6,11,646 
2016,9,6,12,537 
2016,9,6,13,504 
2016,9,6,14,560 
2016,9,6,15,697 
2016,9,6,16,884 
2016,9,6,17,1077 
2016,9,6,18,1232 
2016,9,6,19,1315 
2016,9,6,20,1307 
2016,9,6,21,1208 
2016,9,6,22,1040 
2016,9,6,23,841 
2016,9,7,0,658 
2016,9,7,1,527 
2016,9,7,2,471 
2016,9,7,3,497 
2016,9,7,4,588 
2016,9,7,5,712 
2016,9,7,6,832 
2016,9,7,7,919 
2016,9,7,8,952 
2016,9,7,9,926 
2016,9,7,10,851 
2016,9,7,11,755 
2016,9,7,12,671 
2016,9,7,13,627 
2016,9,7,14,640 
2016,9,7,15,717 
2016,9,7,16,844 
2016,9,7,17,992 
2016,9,7,18,1132 
2016,9,7,19,1236 
2016,9,7,20,1279 
2016,9,7,21,1251 
2016,9,7,22,1155 
2016,9,7,23,1010 
2016,9,8,0,845 
2016,9,8,1,692 
2016,9,8,2,577 
2016,9,8,3,517 
2016,9,8,4,517 
2016,9,8,5,566 
2016,9,8,6,642 
2016,9,8,7,725 
2016,9,8,8,795 
2016,9,8,9,837 
2016,9,8,10,843 
2016,9,8,11,818 
2016,9,8,12,779 
2016,9,8,13,747 
2016,9,8,14,738 
2016,9,8,15,764 
2016,9,8,16,829 
2016,9,8,17,924 
2016,9,8,18,1030 
2016,9,8,19,1132 
2016,9,8,20,1210 
2016,9,8,21,1244 
2016,9,8,22,1224 
2016,9,8,23,1150 
2016,9,9,0,1033 
2016,9,9,1,890 
2016,9,9,2,743 
2016,9,9,3,615 
2016,9,9,4,525 
2016,9,9,5,485 
2016,9,9,6,493 
2016,9,9,7,540 
2016,9,9,8,616 
2016,9,9,9,703 
2016,9,9,10,779 
2016,9,9,11,831 
2016,9,9,12,854 
2016,9,9,13,854 
2016,9,9,14,844 
2016,9,9,15,836 
2016,9,9,16,844 
2016,9,9,17,877 
2016,9,9,18,935 
2016,9,9,19,1014 
2016,9,9,20,1104 
2016,9,9,21,1187 
2016,9,9,22,1240 
2016,9,9,23,1246 
2016,9,10,0,1198 
2016,9,10,1,1095 
2016,9,10,2,948 
2016,9,10,3,777 
2016,9,10,4,611 
2016,9,10,5,478 
2016,9,10,6,400 
2016,9,10,7,386 
2016,9,10,8,436 
2016,9,10,9,539 
2016,9,10,10,668 
2016,9,10,11,793 
2016,9,10,12,888 
2016,9,10,13,941 
2016,9,10,14,951 
2016,9,10,15,929 
2016,9,10,16,891 
2016,9,10,17,861 
2016,9,10,18,859 
2016,9,10,19,895 
2016,9,10,20,972 
2016,9,10,21,1081 
2016,9,10,22,1195 
2016,9,10,23,1284 
2016,9,11,0,1320 
2016,9,11,1,1284 
2016,9,11,2,1168 
2016,9,11,3,986 
2016,9,11,4,767 
2016,9,11,5,549 
2016,9,11,6,376 
2016,9,11,7,278 
2016,9,11,8,274 
2016,9,11,9,361 
2016,9,11,10,518 
2016,9,11,11,704 
2016,9,11,12,875 
2016,9,11,13,996 
2016,9,11,14,1050 
2016,9,11,15,1035 
2016,9,11,16,969 
2016,9,11,17,882 
2016,9,11,18,812 
2016,9,11,19,788 
2016,9,11,20,828 
2016,9,11,21,936 
2016,9,11,22,1090 
2016,9,11,23,1253 
2016,9,12,0,1380 
2016,9,12,1,1431 
2016,9,12,2,1379 
2016,9,12,3,1219 
2016,9,12,4,976 
2016,9,12,5,694 
2016,9,12,6,429 
2016,9,12,7,236 
2016,9,12,8,152 
2016,9,12,9,193 
2016,9,12,10,346 
2016,9,12,11,572 
2016,9,12,12,813 
2016,9,12,13,1012 
2016,9,12,14,1129 
2016,9,12,15,1147 
2016,9,12,16,1074 
2016,9,12,17,944 
2016,9,12,18,805 
2016,9,12,19,706 
2016,9,12,20,687 
2016,9,12,21,764 
2016,9,12,22,929 
2016,9,12,23,1146 
2016,9,13,0,1361 
2016,9,13,1,1512 
2016,9,13,2,1551 
2016,9,13,3,1450 
2016,9,13,4,1220 
2016,9,13,5,903 
2016,9,13,6,562 
2016,9,13,7,271 
2016,9,13,8,90 
2016,9,13,9,57 
2016,9,13,10,173 
2016,9,13,11,408 
2016,9,13,12,702 
2016,9,13,13,981 
2016,9,13,14,1178 
2016,9,13,15,1254 
2016,9,13,16,1201 
2016,9,13,17,1048 
2016,9,13,18,849 
2016,9,13,19,669 
2016,9,13,20,568 
2016,9,13,21,584 
2016,9,13,22,724 
2016,9,13,23,963 
2016,9,14,0,1247 
2016,9,14,1,1500 
2016,9,14,2,1648 
2016,9,14,3,1643 
2016,9,14,4,1468 
2016,9,14,5,1155 
2016,9,14,6,768 
2016,9,14,7,392 
2016,9,14,8,108 
2016,9,14,9,-21 
2016,9,14,10,27 
2016,9,14,11,235 
2016,9,14,12,552 
2016,9,14,13,898 
2016,9,14,14,1184 
2016,9,14,15,1342 
2016,9,14,16,1341 
2016,9,14,17,1195 
2016,9,14,18,954 
2016,9,14,19,695 
2016,9,14,20,497 
2016,9,14,21,422 
2016,9,14,22,498 
2016,9,14,23,717 
2016,9,15,0,1033 
2016,9,15,1,1370 
2016,9,15,2,1635 
2016,9,15,3,1750 
2016,9,15,4,1676 
2016,9,15,5,1416 
2016,9,15,6,1027 
2016,9,15,7,596 
2016,9,15,8,220 
2016,9,15,9,-17 
2016,9,15,10,-64 
2016,9,15,11,82 
2016,9,15,12,383 
2016,9,15,13,766 
2016,9,15,14,1133 
2016,9,15,15,1389 
2016,9,15,16,1473 
2016,9,15,17,1373 
2016,9,15,18,1126 
2016,9,15,19,807 
2016,9,15,20,511 
2016,9,15,21,321 
2016,9,15,22,294 
2016,9,15,23,443 
2016,9,16,0,740 
2016,9,16,1,1118 
2016,9,16,2,1481 
2016,9,16,3,1726 
2016,9,16,4,1785 
2016,9,16,5,1632 
2016,9,16,6,1297 
2016,9,16,7,859 
2016,9,16,8,421 
2016,9,16,9,87 
2016,9,16,10,-70 
2016,9,16,11,-19 
2016,9,16,12,224 
2016,9,16,13,601 
2016,9,16,14,1021 
2016,9,16,15,1372 
2016,9,16,16,1563 
2016,9,16,17,1550 
2016,9,16,18,1345 
2016,9,16,19,1009 
2016,9,16,20,636 
2016,9,16,21,329 
2016,9,16,22,170 
2016,9,16,23,202 
2016,9,17,0,420 
2016,9,17,1,778 
2016,9,17,2,1189 
2016,9,17,3,1543 
2016,9,17,4,1744 
2016,9,17,5,1735 
2016,9,17,6,1514 
2016,9,17,7,1134 
2016,9,17,8,687 
2016,9,17,9,287 
2016,9,17,10,27 
2016,9,17,11,-35 
2016,9,17,12,113 
2016,9,17,13,435 
2016,9,17,14,857 
2016,9,17,15,1273 
2016,9,17,16,1572 
2016,9,17,17,1676 
2016,9,17,18,1565 
2016,9,17,19,1271 
2016,9,17,20,872 
2016,9,17,21,476 
2016,9,17,22,184 
2016,9,17,23,68 
2016,9,18,0,155 
2016,9,18,1,423 
2016,9,18,2,809 
2016,9,18,3,1214 
2016,9,18,4,1530 
2016,9,18,5,1674 
2016,9,18,6,1607 
2016,9,18,7,1348 
2016,9,18,8,962 
2016,9,18,9,553 
2016,9,18,10,224 
2016,9,18,11,55 
2016,9,18,12,86 
2016,9,18,13,310 
2016,9,18,14,678 
2016,9,18,15,1104 
2016,9,18,16,1478 
2016,9,18,17,1701 
2016,9,18,18,1718 
2016,9,18,19,1526 
2016,9,18,20,1173 
2016,9,18,21,749 
2016,9,18,22,361 
2016,9,18,23,102 
2016,9,19,0,28 
2016,9,19,1,150 
2016,9,19,2,435 
2016,9,19,3,810 
2016,9,19,4,1176 
2016,9,19,5,1437 
2016,9,19,6,1529 
2016,9,19,7,1430 
2016,9,19,8,1171 
2016,9,19,9,824 
2016,9,19,10,487 
2016,9,19,11,247 
2016,9,19,12,167 
2016,9,19,13,268 
2016,9,19,14,533 
2016,9,19,15,904 
2016,9,19,16,1292 
2016,9,19,17,1599 
2016,9,19,18,1744 
2016,9,19,19,1692 
2016,9,19,20,1452 
2016,9,19,21,1081 
2016,9,19,22,669 
2016,9,19,23,313 
2016,9,20,0,91 
2016,9,20,1,44 
2016,9,20,2,172 
2016,9,20,3,436 
2016,9,20,4,765 
2016,9,20,5,1072 
2016,9,20,6,1279 
2016,9,20,7,1340 
2016,9,20,8,1245 
2016,9,20,9,1026 
2016,9,20,10,752 
2016,9,20,11,503 
2016,9,20,12,349 
2016,9,20,13,335 
2016,9,20,14,472 
2016,9,20,15,735 
2016,9,20,16,1067 
2016,9,20,17,1391 
2016,9,20,18,1624 
2016,9,20,19,1708 
2016,9,20,20,1620 
2016,9,20,21,1373 
2016,9,20,22,1023 
2016,9,20,23,651 
2016,9,21,0,338 
2016,9,21,1,143 
2016,9,21,2,98 
2016,9,21,3,199 
2016,9,21,4,411 
2016,9,21,5,673 
2016,9,21,6,919 
2016,9,21,7,1091 
2016,9,21,8,1151 
2016,9,21,9,1094 
2016,9,21,10,945 
2016,9,21,11,757 
2016,9,21,12,593 
2016,9,21,13,503 
2016,9,21,14,520 
2016,9,21,15,651 
2016,9,21,16,873 
2016,9,21,17,1140 
2016,9,21,18,1391 
2016,9,21,19,1567 
2016,9,21,20,1621 
2016,9,21,21,1533 
2016,9,21,22,1317 
2016,9,21,23,1017 
2016,9,22,0,697 
2016,9,22,1,420 
2016,9,22,2,232 
2016,9,22,3,162 
2016,9,22,4,211 
2016,9,22,5,353 
2016,9,22,6,548 
2016,9,22,7,750 
2016,9,22,8,914 
2016,9,22,9,1005 
2016,9,22,10,1009 
2016,9,22,11,940 
2016,9,22,12,833 
2016,9,22,13,729 
2016,9,22,14,668 
2016,9,22,15,678 
2016,9,22,16,768 
2016,9,22,17,924 
2016,9,22,18,1120 
2016,9,22,19,1314 
2016,9,22,20,1461 
2016,9,22,21,1519 
2016,9,22,22,1466 
2016,9,22,23,1305 
2016,9,23,0,1064 
2016,9,23,1,789 
2016,9,23,2,527 
2016,9,23,3,322 
2016,9,23,4,207 
2016,9,23,5,191 
2016,9,23,6,267 
2016,9,23,7,416 
2016,9,23,8,604 
2016,9,23,9,789 
2016,9,23,10,931 
2016,9,23,11,1003 
2016,9,23,12,1005 
2016,9,23,13,952 
2016,9,23,14,873 
2016,9,23,15,803 
2016,9,23,16,773 
2016,9,23,17,800 
2016,9,23,18,889 
2016,9,23,19,1031 
2016,9,23,20,1198 
2016,9,23,21,1349 
2016,9,23,22,1441 
2016,9,23,23,1442 
2016,9,24,0,1340 
2016,9,24,1,1147 
2016,9,24,2,892 
2016,9,24,3,621 
2016,9,24,4,381 
2016,9,24,5,212 
2016,9,24,6,140 
2016,9,24,7,175 
2016,9,24,8,310 
2016,9,24,9,516 
2016,9,24,10,743 
2016,9,24,11,940 
2016,9,24,12,1070 
2016,9,24,13,1113 
2016,9,24,14,1076 
2016,9,24,15,983 
2016,9,24,16,872 
2016,9,24,17,784 
2016,9,24,18,751 
2016,9,24,19,793 
2016,9,24,20,914 
2016,9,24,21,1088 
2016,9,24,22,1271 
2016,9,24,23,1412 
2016,9,25,0,1466 
2016,9,25,1,1407 
2016,9,25,2,1232 
2016,9,25,3,970 
2016,9,25,4,669 
2016,9,25,5,386 
2016,9,25,6,175 
2016,9,25,7,74 
2016,9,25,8,105 
2016,9,25,9,263 
2016,9,25,10,510 
2016,9,25,11,785 
2016,9,25,12,1026 
2016,9,25,13,1183 
2016,9,25,14,1229 
2016,9,25,15,1167 
2016,9,25,16,1028 
2016,9,25,17,859 
2016,9,25,18,717 
2016,9,25,19,645 
2016,9,25,20,675 
2016,9,25,21,809 
2016,9,25,22,1019 
2016,9,25,23,1249 
2016,9,26,0,1437 
2016,9,26,1,1524 
2016,9,26,2,1474 
2016,9,26,3,1284 
2016,9,26,4,990 
2016,9,26,5,651 
2016,9,26,6,337 
2016,9,26,7,112 
2016,9,26,8,23 
2016,9,26,9,89 
2016,9,26,10,296 
2016,9,26,11,592 
2016,9,26,12,906 
2016,9,26,13,1163 
2016,9,26,14,1309 
2016,9,26,15,1316 
2016,9,26,16,1196 
2016,9,26,17,992 
2016,9,26,18,769 
2016,9,26,19,594 
2016,9,26,20,519 
2016,9,26,21,573 
2016,9,26,22,750 
2016,9,26,23,1011 
2016,9,27,0,1285 
2016,9,27,1,1498 
2016,9,27,2,1583 
2016,9,27,3,1506 
2016,9,27,4,1274 
2016,9,27,5,938 
2016,9,27,6,571 
2016,9,27,7,253 
2016,9,27,8,54 
2016,9,27,9,15 
2016,9,27,10,145 
2016,9,27,11,413 
2016,9,27,12,752 
2016,9,27,13,1079 
2016,9,27,14,1316 
2016,9,27,15,1409 
2016,9,27,16,1343 
2016,9,27,17,1146 
2016,9,27,18,881 
2016,9,27,19,624 
2016,9,27,20,450 
2016,9,27,21,408 
2016,9,27,22,515 
2016,9,27,23,752 
2016,9,28,0,1060 
2016,9,28,1,1359 
2016,9,28,2,1563 
2016,9,28,3,1610 
2016,9,28,4,1477 
2016,9,28,5,1193 
2016,9,28,6,823 
2016,9,28,7,453 
2016,9,28,8,170 
2016,9,28,9,35 
2016,9,28,10,76 
2016,9,28,11,282 
2016,9,28,12,604 
2016,9,28,13,963 
2016,9,28,14,1268 
2016,9,28,15,1445 
2016,9,28,16,1452 
2016,9,28,17,1295 
2016,9,28,18,1024 
2016,9,28,19,717 
2016,9,28,20,460 
2016,9,28,21,322 
2016,9,28,22,340 
2016,9,28,23,516 
2016,9,29,0,810 
2016,9,29,1,1147 
2016,9,29,2,1437 
2016,9,29,3,1596 
2016,9,29,4,1577 
2016,9,29,5,1379 
2016,9,29,6,1050 
2016,9,29,7,671 
2016,9,29,8,337 
2016,9,29,9,125 
2016,9,29,10,81 
2016,9,29,11,211 
2016,9,29,12,487 
2016,9,29,13,842 
2016,9,29,14,1185 
2016,9,29,15,1430 
2016,9,29,16,1514 
2016,9,29,17,1419 
2016,9,29,18,1175 
2016,9,29,19,850 
2016,9,29,20,534 
2016,9,29,21,311 
2016,9,29,22,236 
2016,9,29,23,330 
2016,9,30,0,572 
2016,9,30,1,905 
2016,9,30,2,1239 
2016,9,30,3,1484 
2016,9,30,4,1573 
2016,9,30,5,1478 
2016,9,30,6,1222 
2016,9,30,7,874 
2016,9,30,8,524 
2016,9,30,9,260 
2016,9,30,10,144 
2016,9,30,11,199 
2016,9,30,12,412 
2016,9,30,13,734 
2016,9,30,14,1087 
2016,9,30,15,1377 
2016,9,30,16,1529 
2016,9,30,17,1505 
2016,9,30,18,1313 
2016,9,30,19,1002 
2016,9,30,20,657 
2016,9,30,21,367 
2016,9,30,22,205 
2016,9,30,23,209 
2016,10,1,0,668 
2016,10,1,1,1007 
2016,10,1,2,1304 
2016,10,1,3,1479 
2016,10,1,4,1486 
2016,10,1,5,1324 
2016,10,1,6,1038 
2016,10,1,7,706 
2016,10,1,8,418 
2016,10,1,9,249 
2016,10,1,10,236 
2016,10,1,11,NaN 
2016,10,1,12,651 
2016,10,1,13,985 
2016,10,1,14,1296 
2016,10,1,15,1500 
2016,10,1,16,1545 
2016,10,1,17,1419 
2016,10,1,18,1151 
2016,10,1,19,809 
2016,10,1,20,480 
2016,10,1,21,246 
2016,10,1,22,161 
2016,10,1,23,NaN 
2016,10,2,0,463 
2016,10,2,1,771 
2016,10,2,2,1084 
2016,10,2,3,1316 
2016,10,2,4,1411 
2016,10,2,5,1345 
2016,10,2,6,1142 
2016,10,2,7,859 
2016,10,2,8,580 
2016,10,2,9,380 
2016,10,2,10,312 
2016,10,2,11,NaN 
2016,10,2,12,603 
2016,10,2,13,898 
2016,10,2,14,1204 
2016,10,2,15,1440 
2016,10,2,16,1542 
2016,10,2,17,1484 
2016,10,2,18,1276 
2016,10,2,19,966 
2016,10,2,20,629 
2016,10,2,21,346 
2016,10,2,22,184 
2016,10,2,23,NaN 
2016,10,3,0,314 
2016,10,3,1,563 
2016,10,3,2,855 
2016,10,3,3,1113 
2016,10,3,4,1270 
2016,10,3,5,1291 
2016,10,3,6,1178 
2016,10,3,7,966 
2016,10,3,8,723 
2016,10,3,9,520 
2016,10,3,10,416 
2016,10,3,11,NaN 
2016,10,3,12,588 
2016,10,3,13,831 
2016,10,3,14,1111 
2016,10,3,15,1356 
2016,10,3,16,1499 
2016,10,3,17,1504 
2016,10,3,18,1365 
2016,10,3,19,1110 
2016,10,3,20,794 
2016,10,3,21,493 
2016,10,3,22,275 
2016,10,3,23,NaN 
2016,10,4,0,234 
2016,10,4,1,405 
2016,10,4,2,648 
2016,10,4,3,897 
2016,10,4,4,1087 
2016,10,4,5,1175 
2016,10,4,6,1146 
2016,10,4,7,1017 
2016,10,4,8,831 
2016,10,4,9,651 
2016,10,4,10,533 
2016,10,4,11,NaN 
2016,10,4,12,604 
2016,10,4,13,789 
2016,10,4,14,1026 
2016,10,4,15,1259 
2016,10,4,16,1425 
2016,10,4,17,1480 
2016,10,4,18,1409 
2016,10,4,19,1222 
2016,10,4,20,956 
2016,10,4,21,667 
2016,10,4,22,421 
2016,10,4,23,NaN 
2016,10,5,0,233 
2016,10,5,1,315 
2016,10,5,2,485 
2016,10,5,3,694 
2016,10,5,4,886 
2016,10,5,5,1015 
2016,10,5,6,1056 
2016,10,5,7,1008 
2016,10,5,8,895 
2016,10,5,9,759 
2016,10,5,10,650 
2016,10,5,11,NaN 
2016,10,5,12,647 
2016,10,5,13,772 
2016,10,5,14,957 
2016,10,5,15,1158 
2016,10,5,16,1325 
2016,10,5,17,1416 
2016,10,5,18,1406 
2016,10,5,19,1292 
2016,10,5,20,1093 
2016,10,5,21,846 
2016,10,5,22,604 
2016,10,5,23,NaN 
2016,10,6,0,309 
2016,10,6,1,302 
2016,10,6,2,386 
2016,10,6,3,529 
2016,10,6,4,691 
2016,10,6,5,830 
2016,10,6,6,919 
2016,10,6,7,944 
2016,10,6,8,908 
2016,10,6,9,834 
2016,10,6,10,755 
2016,10,6,11,NaN 
2016,10,6,12,715 
2016,10,6,13,784 
2016,10,6,14,909 
2016,10,6,15,1063 
2016,10,6,16,1210 
2016,10,6,17,1316 
2016,10,6,18,1355 
2016,10,6,19,1311 
2016,10,6,20,1189 
2016,10,6,21,1008 
2016,10,6,22,800 
2016,10,6,23,NaN 
2016,10,7,0,454 
2016,10,7,1,370 
2016,10,7,2,362 
2016,10,7,3,421 
2016,10,7,4,525 
2016,10,7,5,644 
2016,10,7,6,753 
2016,10,7,7,832 
2016,10,7,8,870 
2016,10,7,9,868 
2016,10,7,10,841 
2016,10,7,11,NaN 
2016,10,7,12,803 
2016,10,7,13,828 
2016,10,7,14,891 
2016,10,7,15,986 
2016,10,7,16,1094 
2016,10,7,17,1191 
2016,10,7,18,1257 
2016,10,7,19,1274 
2016,10,7,20,1232 
2016,10,7,21,1131 
2016,10,7,22,984 
2016,10,7,23,NaN 
2016,10,8,0,649 
2016,10,8,1,511 
2016,10,8,2,418 
2016,10,8,3,385 
2016,10,8,4,408 
2016,10,8,5,477 
2016,10,8,6,574 
2016,10,8,7,684 
2016,10,8,8,784 
2016,10,8,9,857 
2016,10,8,10,896 
2016,10,8,11,NaN 
2016,10,8,12,904 
2016,10,8,13,901 
2016,10,8,14,910 
2016,10,8,15,939 
